Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18165194,Kafka sulla spiaggia,Haruki Murakami,"Murakami, Haruki",Giorgio Amitrano,"=""8806216945""","=""9788806216948""",2,4.13,Einaudi,Paperback,514,2013,2002,2020/04/30,2020/04/16,,,read,"<a href=""https://www.artedellalettura.it/recensione-kafka-sulla-spiaggia-murakami/"" target=""_blank"">Recensione pubblicata originariamente sul mio blog Arte della Lettura</a><br/><h2><strong>Recensione Kafka sulla spiaggia (senza spoiler)</strong></h2><br/>Kafka sulla spiaggia è il primo libro di Haruki Murakami che leggo e l'ho iniziato senza sapere assolutamente nulla sulla trama. Finito il libro posso dire di non sapere ancora nulla sulla trama, talmente è confusa.<br/><h3><strong>Trama </strong></h3><br/>All'inizio Kafka sulla spiaggia è un normalissimo libro di narrativa con una narrazione da due punti di vista: quello di Kafka, quindicenne scappato di casa perché il padre è un cattivone, e Nakata, un vecchio con problemi mentali. Nakata parla con i gatti, ma la cosa non sorprende molto in quanto ci è già chiaro che l'uomo non sia del tutto sano di mente.<br/><br/>In seguito gli avvenimenti senza senso aumentano, arrivando a coprire quasi del tutto la parte realistica.<br/><br/><strong>Questo paragrafo potrebbe contenere spoiler:</strong><br/><br/><spoiler>Dopo un bel po' di lenti capitoli Nakata incontra un cane che parla, il quale lo accompagna dalla mascotte di una marca di Whisky. La mascotte scuoia gatti e ci costruisce flauti, con lo scopo di costruire un flauto gigante che permette di fare... qualcosa. Allora Nakata uccide l'uomo e fugge. Si scopre che la mascotte del Whisky era il padre del ragazzino, Kafka, ma non vengono trovati gatti morti e scuoiati, quindi forse quella di Nakata era solo un'allucinazione.<br/><br/>Da qui inizia il declino della trama, con eventi sempre più illogici, scollegati tra loro e inutili ai fini della trama. I capitoli diventano più lenti, le descrizioni prolisse, leggere diventa una fatica e ogni capitolo succede qualcosa che forse è successo, ma forse no, quindi forse è una metafora, ma forse non lo è. Piovono pesci, si spostano sassi importanti, il colonnello Sanders del KFC diventa un pappone e molto altro.<br/><br/>Molte di queste cose non servono a nulla, sembra quasi che sono state scritte solo per aggiungere parole. Per esempio, perché il colonnello Sanders è un pappone? Perché Nakata può far piovere sanguisughe?</spoiler><br/><br/>Alla conclusione del libro viene lasciato tutto senza risposta. Non viene spiegato nulla e si utilizza la famosa tecnica del ""lasciare l'interpretazione al lettore"", utile quando nemmeno lo scrittore sa cosa ha scritto.<br/><br/>Capisco che a molte persone piacciano i libri ricchi di metafore, che lasciano molte cose a discrezione del lettore, ma non riesco ad apprezzare un libro che si basa unicamente su questo elemento.<br/><h3><strong>Stile di scrittura</strong></h3><br/>Ho apprezzato lo stile di scrittura di Murakami nella prima parte di Kafka sulla spiaggia, è molto scorrevole e piacevole. Purtroppo con l'aumentare delle cose insensate e delle metafore lo stile muta, diventando più prolisso e descrittivo, rendendo la lettura molto più difficoltosa.<br/><h2><strong>Conclusioni</strong></h2><br/>Un libro confusionario senza capo né coda. Finita la lettura non mi ha lasciato nulla. Probabilmente darò un'altra possibilità all'autore, ma questo libro non mi è piaciuto.<br/><a href=""https://www.artedellalettura.it"" target=""_blank"">Altre recensioni sul mio blog Arte della Lettura</a>",,,1,,,0,,,,,
44575270,La porta proibita,Tiziano Terzani,"Terzani, Tiziano",,"=""8850251041""","=""9788850251049""",4,4.17,TEA,Paperback,,2018,1984,2019/04/16,2019/04/13,,,read,"<a href=""https://www.artedellalettura.it/recensione-la-porta-proibita-tiziano-terzani/"" target=""_blank"">Recensione pubblicata originariamente sul mio blog Arte della Lettura</a><br/><h2><strong>Recensione senza spoiler</strong></h2><br/>Dopo <a href=""https://www.artedellalettura.it/recensione-la-cina-in-dieci-parole/"">La Cina in dieci parole</a> ecco un'altro libro a tema Cina, composto dagli articoli di Tiziano Terzani scritti per Straude durante la sua residenza nel paese.<br/><h3><strong>Contenuti</strong></h3><br/>Il libro è diviso in capitoli per regione o per tema. Ognuno di essi è composto da parecchie pagine e descrive, nel classico stile dettagliato e romanzato di Terzani, la politica e gli avvenimenti relativi al luogo o allo stato in generale.<br/><br/>Molto spesso certi concetti sono ripetuti innumerevoli volte, poiché inizialmente i capitoli erano articoli a sé stanti. Inoltre il libro tratta del periodo di Deng Xiaoping, con parecchi paragoni tra la nuova Cina e la vecchia Cina di Mao (proprio come<a href=""https://www.artedellalettura.it/recensione-la-cina-in-dieci-parole/""> La Cina in dieci parole</a>), perciò sarebbe più corretto considerarlo saggio storico.<br/><br/>Alcuni argomenti sono trattati in modo non troppo approfondito e certi personaggi vengono solo nominati, quindi spesso sta al lettore approfondire da sé ciò che non viene spiegato dettagliatamente nel libro.<br/><h3><strong>Edizione</strong></h3><br/>L'edizione da me letta si tratta della penultima in ordine cronologico, da me preferita all'ultima per via delle copertine. Dopo aver letto <a href=""https://www.artedellalettura.it/recensione-buonanotte-signor-lenin/"">Buonanotte, signor Lenin</a> nella nuova edizione posso dire che, pur avendo una copertina che non mi piace, la qualità generale è maggiore. Il testo è leggermente più grande, la copertina è più resistente e i margini sono più spaziosi. Tutto sommato anche questa edizione è comoda da leggere, ma non quanto la nuova.<br/><h2><strong>Conclusioni</strong></h2><br/>Un ottimo libro, seppur datato e non sempre scorrevole. Sarà sicuramente una piacevole lettura per gli appassionati della Cina o della storia in generale.<br/><a href=""https://www.artedellalettura.it"" target=""_blank"">Altre recensioni sul mio blog Arte della Lettura</a>",,,1,,,0,,,,,
48653166,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, Leonardo Rizzi, John    Higgins, Maria Luisa Delli Paoli","=""8893514281""","=""9788893514286""",5,4.36,RW Edizioni,Hardcover,464,2016,1987,2020/03/09,2020/03/02,,,read,"<a href=""https://www.artedellalettura.it/recensione-watchmen-alan-moore/"" target=""_blank"">Recensione pubblicata originariamente sul mio blog Arte della Lettura</a><br/><h2><strong>Recensione Watchmen (senza spoiler)</strong></h2><br/>Watchmen è considerata una delle più importanti graphic novel per quanto riguarda il panorama supereroistico e finalmente sono riuscito a recuperarlo <a href=""https://www.artedellalettura.it/parliamo-del-lucca-comics-games-2019-arte-della-lettura-podcast/"">a un ottimo prezzo al Lucca Comics</a>.<br/><br/>Scrivere questa recensione non è stato facile, come spesso mi succede con le graphic novel, ma in questo caso almeno so il motivo: penso che dire troppo possa rovinare l'esperienza di lettura, ma non so esattamente quanto potrebbe essere ""troppo"". Per questo motivo sarò molto vago e breve.<br/><h3><strong>Trama</strong></h3><br/>La trama non è il punto forte di Watchmen. Non mi è sembrata per nulla interessante e verso la fine diventava sempre più confusionaria. Per fortuna i personaggi sono così ben caratterizzati da riuscire a portare avanti tutta la graphic novel anche senza una trama perfetta.<br/><h3><strong>Personaggi</strong></h3><br/>I personaggi sono, come già detto, il punto forte di Watchmen. I vigilanti in questa graphic novel sono umani (quasi tutti almeno) con pregi e, sopratutto, difetti. Ognuno agisce seguendo il proprio concetto di giusto, perciò non abbiamo una divisione distinta tra buoni e cattivi.<br/><br/>Seppur al giorno d'oggi le storie con personaggi ""grigi"", ovvero non totalmente buoni o cattivi, siano esistenti, va considerato che ai tempi questo non era mai successo. Watchmen è stata la prima graphic novel ad avere qualcosa del genere.<br/><h3><strong>Edizione</strong></h3><br/>L'edizione Absolute di Watchmen è così grande che non ci sta in una libreria di dimensioni standard. Anzi, è così grande che addirittura non ci sta in cima alla libreria di dimensioni standard, perché è così alta che tocca il soffitto. È un vero peccato non poter tenere in bella mostra questo volume.<br/><h2><strong>Conclusioni</strong></h2><br/>Un graphic novel di notevole importanza per quanto riguarda la storia del fumetto. Potrebbe non essere adatta a chiunque, essendo ricca di tematiche molto dark, personaggi facilmente odiabili e una trama non troppo solida.<br/><a href=""https://www.artedellalettura.it"" target=""_blank"">Altre recensioni sul mio blog Arte della Lettura</a>",,,1,,,0,,,,,
51960235,Dylan Dog n. 402: Il tramonto rosso,Roberto Recchioni,"Recchioni, Roberto","Corrado Roi, Francesco Dossena, Gigi Cavenago","=""""","=""""",2,3.58,Sergio Bonelli Editore,Paperback,96,2020,2020,2020/03/05,2020/03/01,,,read,,,,1,,,0,,,,,
21414840,Orfani vol. 1: L'inizio,Roberto Recchioni,"Recchioni, Roberto",Emiliano Mammuccari,"=""8865432039""","=""9788865432037""",1,3.72,Bao Publishing,Hardcover,352,2014,2014,2019/10/27,2019/10/25,,,read,"<a href=""https://www.artedellalettura.it/recensione-orfani/"" target=""_blank"">Recensione pubblicata originariamente sul mio blog Arte della Lettura</a><br/><h2><strong>Recensione Orfani - Prima stagione (senza spoiler)</strong></h2><br/><em>Nota: Questa è la recensione della prima stagione completa.</em><br/><br/>Orfani è una serie a cui ero interessato da parecchi anni, ma l'ho sempre lasciata da parte per via del suo costo proibitivo. Finalmente mi sono deciso a darle una possibilità e ho acquistato la prima stagione nell'edizione BAO, la quale raccoglie in soli 4 volumi tutti e 12 i primi albi per un costo di 27 euro a volume, non poco.<br/><h3><strong>Trama</strong></h3><br/>Ogni capitolo di Orfani è diviso in due parti: flashback all'addestramento dei giovani Orfani e storyline attuale. In ogni albo la storia avanza molto lentamente, focalizzandosi maggiormente sull'approfondimento dei rapporti e dei caratteri dei personaggi. Dopo un'intera stagione il progresso della trama è minimo e il finale di stagione lascia molte domande in sospeso. In tutto ciò i personaggi sono comunque piatti, salvo un paio di loro. Il resto del cast è banale e poco caratterizzato, tant'è che molte interazioni tra personaggi sono scontate e prevedibili.<br/><br/>La storia è scontata, l'unico plot twist è stato già usato in milioni di altre opere e non è nulla di sorprendente.<br/><h3><strong>Disegni</strong></h3><br/>I disegni sono poveri, spogli, senza dettagli e poco curati. Non c'è nemmeno il gusto di osservare più a lungo una vignetta, tanto non si troverà nulla di extra, nessun disegno incredibile, niente di niente. Disegni in tipico stile Bonelli, ma stavolta a un costo esorbitante.<br/><h3><strong>Edizione</strong></h3><br/>L'edizione BAO include extra che potrebbero interessare a molti, ma che personalmente ho smesso di leggere dal secondo volume in poi. La qualità è buona, ma il prezzo rimane molto elevato.<br/><h2><strong>Conclusioni</strong></h2><br/>Una serie troppo costosa, il cui prezzo non rispecchia la qualità. Nulla di eccezionale o di nuovo. Non la proseguirò.<br/><pre></pre><br/><a href=""https://www.artedellalettura.it"" target=""_blank"">Altre recensioni sul mio blog Arte della Lettura</a>",,,1,,,0,,,,,
50733340,Dylan Dog n. 401: L'alba nera,Roberto Recchioni,"Recchioni, Roberto","Corrado Roi, Gigi Cavenago","=""""","=""""",1,3.42,Sergio Bonelli Editore,Paperback,96,2020,2020,2020/04/03,2020/04/03,,,read,,,,1,,,0,,,,,
20631157,"The Walking Dead, Vol. 14: Nessuna via d'uscita",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn, Andrea G. Ciccarelli","=""8888435603""","=""9788888435602""",5,4.32,SaldaPress,Paperback,144,2013,2011,2020/04/22,2020/04/18,,,read,,,,1,,,0,,,,,
9018370,"The Walking Dead, Vol. 13: Too Far Gone",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1607063298""","=""9781607063292""",5,4.22,Image Comics,Comics,136,2010,2010,2020/04/18,2020/04/18,,,read,,,,1,,,0,,,,,
34312126,"Battle Royale, Vol. 1",Koushun Takami,"Takami, Koushun",Masayuki Taguchi,"=""""","=""""",0,4.00,Panini Comics,Paperback,,2009,2000,,2018/10/19,,,read,,,,1,,,0,,,,,
25693307,Quando eravamo giovani: Poesie I,Charles Bukowski,"Bukowski, Charles",Enrico Franceschini,"=""8807886014""","=""9788807886010""",1,3.56,Feltrinelli,Paperback,208,2013,,2019/11/17,2019/11/12,,,read,"Altre recensioni sul mio blog: https://www.artedellalettura.it/.<br/><br/><br/>Dopo aver letto tutta la narrativa di Bukowski, finalmente mi sono deciso a leggere anche la poesia. Non essendo un esperto di poesia (questo è la seconda raccolta di poesie che leggo, la prima fu Cento poesie d'amore per Ladyhawke) non so bene di cosa parlare in questa recensione, quindi perdonatemi gli errori.<br/><br/>Quando eravamo giovani è una raccolta di poesie giovanili che vanno dalla gioventù fino alla morte del padre. Il libro ha il testo originale a fronte, ho quindi deciso di leggere tutte le poesie in lingua inglese, sia per conoscere meglio lo stile di scrittura di Bukowski, sia perché ho notato notevoli differenze tra il testo originale e la traduzione. Probabilmente questo è dovuto a costrizioni di metrica o per via di altri motivi logici, ma nel dubbio ho preferito leggere le poesie seguendo il pensiero originale dell'autore.<br/><br/>Lo stile e i contenuti sono tipici di Bukowski, nulla di nuovo, ma in questo caso mi sono annoiato. Nessuna poesia mi è sembrata significativa, ho proseguito la lettura solo per finire il libro. Dopo aver letto gli altri libri di Bukowski, in questo avevo una continua sensazione di deja-vu, cosa che in realtà accadde già dal suo terzo libro che lessi. Bastano pochi libri suoi per avere già una visione completa della sua bibliografia, il che rende piuttosto superfluo leggere altri libri.<br/><br/>Dopo questa breve e difficoltosa lettura dichiaro personalmente concluso il periodo ""Bukowski"". Tra qualche anno leggerò le sue opere mancanti, forse.<br/><br/><br/><b>Conclusioni</b><br/>Sempre il solito Bukowski, questa volta in poesia anziché in prosa. Ripetitivo se si sono già letti altri libri suoi.",,,1,,,0,,,,,
20631168,"The Walking Dead, Vol. 15: Ritrovarsi",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn, Andrea G. Ciccarelli","=""8888435638""","=""9788888435633""",0,4.12,SaldaPress,Paperback,144,2013,2011,,2020/04/22,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
1482132,"Harry Potter e la pietra filosofale (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Marina Astrologo,"=""8877827025""","=""9788877827029""",5,4.47,Salani,Hardcover,293,1998,1997,2018/07/13,2018/06/28,,,read,,,,1,,,0,,,,,
53175923,"The Walking Dead, Raccolta 3 (The Walking Dead (Hardcover Edition) #3)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn, Andrea Toscani","=""8869196755""","=""9788869196751""",5,4.58,SaldaPress ,Paperback,544,2020,,2020/04/15,2020/04/14,,,read,,,,1,,,0,,,,,
45453415,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""1627792139""","=""9781627792134""",5,4.58,Henry Holt & Company,Hardcover,546,2016,2016,,2020/04/10,,,read,"<a href=""https://www.artedellalettura.it/recensione-crooked-kingdom-leigh-bardugo/"" target=""_blank"">Recensione pubblicata originariamente sul mio blog Arte della Lettura</a><br/><h2><strong>Recensione Crooked Kingdom (senza spoiler)</strong></h2><br/>Crooked Kingdom di Leigh Bardugo porta con sè un'enorme eredità, quella dell'ottimo<a href=""https://www.artedellalettura.it/recensione-six-of-crows-bardugo/""> Six of Crows</a>, e arrivare al livello di quel libro non è compito facile. <span data-offset-key=""7klrh-2-0"">Valutando Crooked Kingdom devo tener conto anche della valutazione data al precedente capitolo, senza però richiedere troppo. Per questi motivi recensire questo libro non è stato affatto facile, ma spero di aver fatto un buon lavoro.</span><br/><h3><strong>Trama</strong></h3><br/><img class=""aligncenter size-full wp-image-1159"" src=""https://www.artedellalettura.it/wp-content/uploads/2020/04/01-scaled.jpg"" alt=""Foto di Crooked Kingdom"" width=""1920"" height=""2560"" /><br/><br/>In Crooked Kingdom il nostro amato gruppo di ladri torna a Ketterdam, intento a pianificare il recupero di Inej dalle grinfie di Jan Van Eck. Lo scopo della banda in questo libro è quello di smantellare l'impero economico di Van Eck e di assicurarsi la propria parte della ricompensa, così da realizzare i propri sogni.<br/><br/>Ho preferito di gran lunga la trama di Six of Crows, ma anche questa è piacevole e ricca di colpi di scena.<br/><br/><img class=""aligncenter size-full wp-image-1160"" src=""https://www.artedellalettura.it/wp-content/uploads/2020/04/02-scaled.jpg"" alt=""Foto di Crooked Kingdom"" width=""1920"" height=""2560"" /><br/><h3><strong>Personaggi</strong></h3><br/>I personaggi presenti in Crooked Kingdom sono gli stessi di Six of Crows, con la sola aggiunta di Kuwei Yul-Bo e del padre di Jesper, personaggi poco usati e per nulla caratterizzati.<br/>Anche le relazioni sono le stesse di Six of Crows, ma con momenti più spinti ed espliciti.<br/><br/>Spoiler:<br/><br/><spoiler>La morte di Matthias mi è sembrata non necessaria e troppo rapida, come se fosse stata scritta solo per creare clamore. </spoiler><br/><br/><img class=""aligncenter size-full wp-image-1161"" src=""https://www.artedellalettura.it/wp-content/uploads/2020/04/03-scaled.jpg"" alt=""Foto di Crooked Kingdom"" width=""1920"" height=""2560"" /><br/><h3><strong>Stile di scrittura e Contenuti</strong></h3><br/>Lo stile di scrittura di Leigh Bardugo è, come scrivo sempre in tutte le <a href=""https://www.artedellalettura.it/reviews/authors/leigh-bardugo/"">recensioni di suoi libri</a>, scorrevole e veramente piacevole da leggere.<br/><br/>In questo libro gli elementi romance sono più spinti e dettagliati, mentre io preferivo invece lo stile implicito del primo libro.<br/><h2><strong>Conclusioni</strong></h2><br/>Un ottimo libro, non ai livelli di Six of Crows ma comunque una lettura molto piacevole.<br/><br/><img class=""aligncenter size-full wp-image-1162"" src=""https://www.artedellalettura.it/wp-content/uploads/2020/04/04-scaled.jpg"" alt=""Foto di Crooked Kingdom"" width=""1920"" height=""2560"" /><br/><a href=""https://www.artedellalettura.it"" target=""_blank"">Altre recensioni sul mio blog Arte della Lettura</a>",,,1,,,0,,,,,
